num_cnt,draw_cnt
5,77
6,18
7,39
8,77
9,77
1,34
1,24
2,60
1,76
2,20
3,55
1,60
2,42
3,69
4,52
5,75
1,122
2,10
3,66
4,37
1,20
2,44
3,59
4,53
5,5
1,21
2,4
3,75
4,32
5,24
6,65
7,42
8,115
9,94
10,77
11,45
12,76
13,75
1,65
1,51
2,21
1,24
2,76
1,50
2,45
3,76
4,77
5,51
6,50
7,23
8,75
9,25
10,79
11,78
1,65
2,17
3,64
4,3
5,8
1,94
2,73
3,42
4,55
1,15
1,77
2,80
1,3
2,51
3,78
4,75
1,9
2,79
3,41
1,45
2,36
3,78
4,74
5,42
6,11
7,79
8,77
9,76
10,45
1,51
2,35
3,67
4,22
5,66
6,67
1,28
2,14
3,2
4,27
5,41
1,29
2,8
3,85
4,76
5,29
6,82
7,79
8,48
1,31
2,69
1,33
2,67
3,126
1,5
2,79
3,76
4,77
5,79
6,8
1,44
2,75
3,77
4,21
5,41
6,77
7,76
8,77
9,84
10,75
11,78
12,67
13,76
14,46
15,71
16,26
17,76
18,70
19,1
20,111
21,29
22,75
23,77
24,76
25,80
26,78
27,48
28,79
29,79
30,17
31,76
32,74
33,77
34,34
35,49
36,65
37,48
38,74
39,44
40,85
41,76
42,55
43,74
44,81
45,81
46,80
47,74
48,19
49,4
50,86
51,16
52,23
53,79
54,76
55,66
56,80
57,17
58,56
59,76
60,79
61,8
62,78
63,74
64,79
65,63
66,59
67,79
1,64
2,22
3,45
4,66
5,38
6,15
7,66
8,10
9,66
10,63
11,68
12,69
13,5
14,68
15,65
16,66
17,39
18,68
19,68
20,25
21,66
22,64
23,64
24,56
25,29
26,66
27,64
28,66
29,68
30,67
31,12
32,2
33,64
34,2
35,65
36,63
37,67
38,6
39,64
40,70
1,77
2,23
3,76
4,82
5,61
6,38
7,79
8,76
9,64
10,77
11,52
12,75
13,75
14,77
1,60
1,57
2,4
3,90
4,76
5,42
1,44
1,138
2,3
1,37
1,8
2,77
3,84
4,50
5,82
1,8
1,76
2,31
3,71
1,79
2,32
3,79
4,80
5,4
6,96
7,77
8,59
9,78
10,79
11,83
12,60
13,79
14,76
15,144
16,36
17,56
1,21
2,70
3,64
4,68
5,69
6,69
7,63
8,66
9,69
1,56
2,89
3,70
4,8
1,79
2,76
1,74
2,81
3,18
4,5
5,75
6,19
7,79
8,22
9,76
10,34
1,13
1,19
1,26
2,8
3,81
4,19
1,62
2,56
3,65
4,66
1,16
1,10
2,79
1,33
2,76
3,7
4,75
5,28
1,47
2,7
1,35
2,6
3,10
1,22
2,27
1,76
2,78
1,53
2,64
3,66
1,69
1,70
2,69
3,35
4,75
5,77
6,82
7,77
8,78
1,62
2,67
1,53
1,21
2,75
1,4
2,56
3,77
4,74
5,59
6,77
7,33
1,57
2,66
3,63
4,43
1,11
2,74
3,78
1,22
2,75
3,3
4,65
5,76
6,77
7,82
8,16
9,81
10,11
11,37
12,73
13,79
1,28
2,36
3,70
4,10
5,66
6,67
7,65
1,42
1,29
1,10
1,51
2,9
3,35
1,71
2,80
3,78
4,79
5,78
6,84
7,82
8,109
9,78
10,78
1,53
1,3
2,100
1,35
1,79
2,77
3,73
4,9
5,76
6,78
7,75
1,76
2,74
3,5
4,54
5,80
6,77
7,77
8,76
9,77
10,77
11,29
12,76
13,78
14,4
15,22
16,139
17,16
18,75
19,63
20,76
21,74
22,77
23,76
24,76
25,76
26,60
27,25
28,40
29,24
30,23
31,15
32,77
33,79
34,11
35,77
36,76
37,77
38,25
1,18
2,69
3,68
4,43
5,64
6,7
7,7
8,65
9,39
10,22
11,44
12,19
13,27
14,65
15,56
16,64
1,13
2,83
3,74
4,82
5,60
1,33
1,69
2,81
3,1
1,85
1,74
2,77
3,25
1,34
2,29
3,75
4,21
5,130
6,14
7,31
8,78
9,70
10,82
11,81
12,77
13,33
14,77
15,77
16,25
17,82
18,76
19,80
20,55
1,66
2,15
3,59
4,64
5,30
6,67
7,28
8,49
9,63
1,74
1,50
1,43
2,79
3,83
4,18
5,77
6,79
1,15
2,20
3,72
1,55
1,12
2,76
1,44
2,136
3,79
4,75
1,54
2,67
3,67
1,28
2,78
3,22
1,45
2,78
3,47
4,74
1,60
2,81
3,78
4,26
5,65
6,76
7,20
8,27
9,49
10,50
11,74
12,39
13,77
14,84
15,55
16,9
17,77
18,37
19,78
1,46
2,66
3,68
4,67
5,66
6,71
7,53
8,47
1,39
1,39
2,40
3,80
1,5
2,62
3,46
4,21
5,38
6,51
7,25
8,76
9,78
10,85
11,79
12,75
13,75
1,68
2,1
3,64
4,25
5,68
6,68
1,120
2,80
3,9
1,64
2,50
3,48
4,21
5,81
1,42
2,77
3,70
4,78
5,55
6,46
7,80
8,77
9,75
1,68
2,39
3,29
4,69
5,63
1,39
2,82
3,19
4,70
1,5
1,77
2,77
1,74
2,107
3,65
4,6
5,76
6,37
7,2
8,78
9,24
10,4
11,80
12,77
13,78
1,65
2,63
3,67
4,19
1,45
2,79
3,43
4,85
5,143
1,8
2,77
3,75
1,66
2,81
3,4
4,14
5,29
6,78
7,125
8,78
9,31
1,67
2,2
3,11
4,56
1,41
2,16
3,73
4,76
5,76
6,76
7,3
1,20
1,76
2,68
3,57
1,76
2,75
3,67
4,44
5,12
6,22
7,76
8,76
9,65
10,69
1,67
2,64
3,52
4,70
1,27
1,74
1,75
2,1
3,71
4,29
5,18
6,73
1,20
2,19
3,22
4,39
5,65
1,79
2,14
1,76
2,60
1,75
2,6
3,77
4,12
5,106
1,61
1,11
2,45
1,45
2,79
1,37
2,47
3,56
4,79
5,96
6,76
7,74
1,63
2,67
1,12
2,76
1,25
2,79
3,4
4,18
1,31
2,10
3,49
4,76
5,80
6,102
7,89
8,17
9,77
1,43
2,66
3,68
4,66
5,6
6,66
7,66
8,5
9,49
10,66
11,59
1,46
2,76
3,67
4,37
5,36
1,79
1,10
1,80
1,79
2,82
1,29
1,34
2,15
3,29
4,72
1,17
2,65
1,79
2,54
1,76
2,41
3,77
4,43
5,79
6,10
7,63
8,78
1,6
2,66
3,40
1,64
2,9
3,39
4,2
1,2
2,78
3,9
4,74
5,41
6,77
7,17
8,85
9,81
10,76
11,6
12,46
1,57
2,4
3,69
4,67
5,63
6,63
1,19
2,79
1,65
2,78
1,84
2,50
3,69
4,80
5,17
1,35
2,79
1,21
2,60
3,84
1,11
2,37
3,69
4,77
5,16
6,77
1,24
2,19
3,5
1,64
2,79
3,17
1,10
1,116
2,34
3,30
1,67
2,65
1,11
2,11
1,17
2,40
1,17
2,81
3,78
4,7
5,131
6,25
7,77
1,45
1,11
2,48
1,13
1,15
2,78
3,83
4,25
1,76
2,54
3,77
4,80
5,62
6,7
7,77
1,63
2,66
1,74
2,21
1,10
2,77
3,56
1,4
2,76
3,89
4,96
5,23
6,72
1,65
2,26
3,5
1,27
2,50
3,41
1,55
2,76
3,55
1,70
2,80
3,46
4,74
5,78
6,72
7,2
8,74
9,75
10,76
11,76
12,79
13,82
14,77
15,36
16,48
17,84
18,75
19,57
20,74
21,75
22,56
23,34
24,53
25,47
26,83
27,61
1,51
2,66
3,10
4,35
5,56
6,66
7,70
8,71
9,51
1,35
2,77
1,45
2,73
1,71
2,77
3,3
4,8
5,75
6,47
7,16
8,81
9,78
1,44
2,68
3,69
4,69
5,51
1,71
1,56
1,76
2,78
3,78
1,59
2,27
3,69
1,83
2,22
3,18
1,68
2,75
3,45
1,86
2,63
3,7
1,3
1,13
2,77
1,78
2,82
3,41
4,81
1,19
2,76
3,76
4,77
1,56
2,77
3,76
4,80
5,79
6,78
7,78
8,43
9,77
10,59
11,76
12,48
13,49
14,26
15,19
16,78
17,79
18,38
19,82
20,76
21,17
22,83
1,65
2,64
3,69
4,67
5,63
6,17
7,67
8,66
9,69
10,67
11,37
12,39
1,10
2,60
3,16
4,80
1,41
2,79
3,82
4,82
5,74
6,4
7,68
1,1
2,68
3,69
4,69
1,57
2,26
3,92
4,19
1,69
2,53
1,28
2,80
3,75
4,76
5,8
6,81
7,78
8,76
9,73
10,79
11,59
12,78
1,39
2,68
3,63
4,50
5,63
6,67
7,16
8,25
9,18
10,65
11,63
12,49
13,33
14,45
15,68
16,30
17,66
18,65
1,74
2,14
3,17
4,81
5,76
6,76
7,79
8,41
9,22
10,43
11,34
1,47
2,34
3,30
4,2
1,25
2,80
3,80
4,77
5,17
6,76
7,80
8,77
9,75
10,80
1,37
1,71
1,31
2,14
1,62
2,43
3,81
4,78
5,81
1,63
2,25
1,28
2,49
3,28
4,112
5,76
1,65
2,52
3,64
4,36
1,106
2,39
3,50
1,12
2,49
3,36
1,56
2,6
3,3
4,3
5,27
6,25
7,20
8,74
9,76
10,82
11,54
12,37
13,80
14,38
15,79
16,76
1,44
2,51
3,25
4,68
5,69
6,65
7,66
8,67
1,27
2,150
3,71
4,75
5,75
1,70
2,78
3,75
4,77
5,18
6,36
1,76
2,77
3,78
4,80
5,74
6,76
7,77
8,67
9,77
10,79
11,78
12,80
13,79
14,79
15,58
16,77
17,39
18,82
19,78
20,80
21,78
22,78
23,15
24,77
25,79
26,81
27,74
28,78
29,81
30,76
31,29
32,79
33,80
34,80
35,79
36,78
37,76
38,75
1,42
2,2
3,35
4,1
5,64
6,18
7,63
8,20
9,66
10,65
11,68
12,70
13,17
14,64
15,70
16,65
17,66
18,65
19,37
20,65
21,68
22,68
23,63
24,65
25,60
26,44
27,2
1,75
2,78
3,15
4,4
5,79
6,83
7,78
8,40
1,30
1,56
2,54
3,2
4,37
5,16
6,10
7,3
8,8
9,33
10,77
1,60
2,7
3,30
1,10
1,75
2,66
1,36
2,76
3,46
4,110
1,43
1,46
1,36
1,32
1,66
2,31
1,36
2,78
3,70
4,74
5,77
6,24
7,35
8,29
9,74
10,31
11,80
12,35
13,77
1,52
2,71
3,66
1,77
2,26
1,78
1,74
2,79
3,79
4,76
1,33
2,25
3,76
4,37
1,55
2,80
3,78
4,27
5,62
6,16
7,43
8,82
9,15
10,75
11,7
12,80
13,79
14,62
1,14
2,65
1,163
2,36
1,33
2,76
1,36
2,39
3,77
4,96
5,97
6,79
7,75
1,17
2,84
1,27
2,74
1,52
2,78
3,73
4,79
5,6
6,8
1,61
2,42
3,47
4,69
5,67
1,70
2,22
3,5
1,9
1,16
1,33
2,76
1,8
2,76
3,77
4,167
5,4
6,32
7,76
1,35
2,65
3,48
4,72
1,2
2,14
1,9
2,63
1,32
2,76
3,52
4,109
5,57
6,37
7,74
1,58
2,67
3,39
4,64
5,5
6,68
7,30
8,66
1,55
2,126
3,83
1,51
2,79
1,75
2,41
3,6
4,82
5,60
6,78
7,28
1,64
1,110
2,26
3,73
4,43
1,75
1,36
2,33
3,15
4,64
5,81
6,23
1,64
1,11
2,28
3,26
4,79
5,77
1,67
2,76
3,35
4,77
5,75
6,76
7,9
8,76
9,82
10,66
11,71
12,77
13,30
1,13
2,27
3,64
4,67
1,79
2,78
3,70
4,79
1,74
2,79
3,5
4,33
1,79
2,70
3,49
4,74
5,24
6,49
7,99
8,74
9,77
10,75
1,37
2,67
3,67
4,66
1,1
2,26
3,4
4,81
5,28
1,74
2,75
1,77
2,79
3,77
4,77
5,76
6,114
1,3
2,27
1,66
1,11
2,78
3,71
4,77
5,80
6,2
1,17
2,65
3,64
4,22
5,9
6,63
1,17
2,78
1,58
2,15
3,78
4,2
5,76
6,74
7,68
1,50
2,64
1,57
2,77
3,9
1,30
1,74
2,76
3,54
4,44
5,82
6,76
7,8
1,80
1,130
1,8
1,73
2,78
1,41
2,78
3,76
4,75
5,76
6,60
7,38
8,79
9,58
10,73
11,74
12,72
13,78
14,22
1,31
2,70
3,55
4,67
5,29
6,15
7,6
1,12
1,37
2,76
1,35
2,78
3,77
4,75
5,29
6,77
7,40
1,35
2,15
3,29
4,64
5,22
6,31
7,68
8,46
1,47
2,80
3,25
4,4
5,7
6,55
7,26
8,3
9,77
10,80
11,23
12,54
13,77
1,41
1,33
2,77
3,78
1,34
2,27
3,77
4,47
5,19
6,76
7,12
8,80
9,55
10,185
11,31
1,38
2,2
1,15
2,109
3,75
4,65
5,2
6,26
7,82
1,0
1,77
1,24
2,75
3,74
4,80
5,13
6,30
7,11
8,80
9,20
10,77
1,36
2,64
3,27
4,43
1,9
1,9
2,7
1,75
2,70
1,48
2,53
3,53
1,62
2,77
1,76
2,70
3,22
1,75
2,81
3,36
4,80
5,74
6,73
7,22
8,49
9,76
10,77
11,77
1,70
2,66
3,9
4,3
5,21
6,68
7,34
1,80
1,7
2,31
3,116
4,87
5,22
1,30
2,67
3,37
1,65
1,13
2,50
3,68
1,4
2,66
1,83
1,75
1,73
2,21
3,27
4,11
5,11
6,78
7,68
8,81
1,32
2,68
3,70
4,21
1,84
2,21
1,31
1,22
2,75
3,126
4,78
5,77
6,78
7,80
1,62
2,65
3,67
4,71
5,69
6,68
1,32
2,43
1,12
2,59
1,17
2,77
3,80
4,84
5,78
6,67
7,82
1,41
2,65
1,69
2,44
3,76
4,20
1,6
2,13
3,76
1,78
2,26
3,59
1,76
2,76
3,12
4,68
5,64
6,34
7,62
8,8
1,34
1,75
2,77
1,77
2,80
3,23
4,45
5,37
1,60
2,26
1,13
2,153
1,1
1,29
2,75
1,24
2,77
3,60
4,80
5,75
6,82
7,76
1,8
2,2
3,34
1,63
1,71
1,43
2,79
3,74
1,55
2,31
3,65
1,22
1,9
1,8
2,77
3,29
4,35
1,11
2,77
3,129
4,76
5,45
6,80
7,14
1,20
2,76
3,6
1,63
2,79
3,32
1,37
2,78
3,80
4,76
5,39
6,79
7,83
8,76
9,82
10,77
11,75
12,78
13,76
14,82
15,18
16,141
17,125
18,55
19,75
20,80
21,74
22,4
23,26
1,41
2,65
3,65
4,66
5,68
6,68
7,47
8,11
9,13
10,64
11,60
12,39
1,5
2,40
3,25
1,58
1,37
2,135
3,77
4,76
5,2
6,31
1,8
1,76
2,75
1,8
2,8
3,6
4,58
5,83
6,21
7,78
8,24
9,4
10,32
11,16
12,19
13,53
14,77
15,26
1,109
1,40
2,75
1,10
2,80
3,12
4,59
5,75
6,82
7,76
8,76
9,78
10,59
11,5
12,14
13,26
14,75
15,78
16,74
17,14
18,75
19,82
20,78
21,53
22,3
23,78
24,76
25,82
1,43
2,66
3,27
4,71
5,66
6,71
7,71
8,35
9,67
10,6
11,23
12,22
13,26
14,67
15,5
16,67
17,66
18,67
19,66
20,63
21,65
22,29
1,19
2,22
3,50
4,72
1,76
2,80
1,57
2,74
3,86
4,78
5,40
6,67
7,8
8,56
9,75
1,9
2,17
3,34
1,75
2,19
3,64
1,75
1,17
2,40
3,78
4,79
5,69
1,51
2,54
1,51
2,75
3,80
4,46
5,1
1,68
2,64
1,12
2,77
1,75
1,80
2,71
3,16
4,34
5,80
6,4
1,83
1,80
2,9
1,75
2,67
3,75
4,79
5,30
1,15
2,20
3,16
1,69
2,76
3,5
4,20
1,30
1,31
1,16
2,81
3,19
4,79
5,10
6,103
1,32
2,69
1,25
1,57
2,62
3,80
4,3
5,81
1,71
2,76
3,41
4,68
5,74
6,79
7,76
8,11
9,18
10,23
1,65
2,28
3,65
4,24
5,7
6,66
1,71
1,44
1,38
2,77
3,7
4,5
5,6
6,75
1,12
2,76
1,44
2,51
1,67
2,74
3,81
4,84
5,80
6,77
7,38
8,80
9,67
10,78
1,26
1,63
2,74
3,80
4,20
5,40
6,38
7,58
8,76
1,39
2,35
3,70
1,13
2,77
3,74
4,80
1,3
2,2
3,83
4,76
5,29
6,81
7,56
8,44
9,57
10,78
11,80
12,8
13,90
14,97
15,75
1,64
2,67
3,64
4,68
5,8
1,46
2,57
3,67
1,20
1,9
2,80
3,80
1,21
2,79
3,14
4,55
5,77
6,79
7,19
8,79
9,38
10,59
1,14
2,66
3,73
4,65
5,68
6,54
7,37
1,117
2,79
3,40
1,67
2,83
1,25
2,78
3,76
4,76
5,78
6,76
7,78
8,79
9,75
10,77
1,16
1,81
1,35
1,79
1,63
1,70
1,3
2,16
3,46
1,64
2,49
3,52
1,75
2,25
1,77
2,43
1,14
2,16
3,66
1,8
2,80
3,75
1,13
2,77
3,78
4,75
5,55
6,86
7,17
8,76
1,67
1,39
1,41
2,78
1,64
2,79
3,44
4,45
5,24
6,33
7,79
8,37
1,64
2,65
3,20
4,47
5,66
6,65
7,68
1,30
1,53
2,33
1,30
2,14
3,77
4,78
5,68
6,56
7,76
8,77
9,75
10,64
11,39
1,63
2,67
3,68
4,62
1,75
2,36
3,6
1,79
1,45
2,44
1,85
2,50
1,22
2,78
1,171
2,48
1,22
2,22
1,5
2,12
1,78
2,64
1,77
2,127
3,65
4,80
5,78
1,21
2,81
1,70
2,68
3,77
4,37
5,77
1,75
2,30
3,76
4,48
5,34
6,78
7,75
8,78
9,75
10,79
11,77
12,79
13,57
14,1
15,79
16,75
17,76
18,80
19,47
1,35
2,64
3,63
4,67
5,65
1,78
1,104
2,78
3,78
4,76
5,48
6,57
1,66
1,14
2,1
3,82
1,8
2,81
3,81
1,66
2,142
3,19
4,72
1,3
2,41
3,4
4,75
1,65
2,23
3,47
1,23
2,77
3,78
4,151
5,75
6,26
7,14
1,18
2,65
1,7
2,6
3,127
1,76
2,37
3,76
1,74
2,76
3,42
4,66
5,79
6,25
7,77
8,55
9,13
10,79
11,87
12,80
13,77
1,66
2,76
3,4
4,18
5,30
6,74
1,69
2,10
1,73
2,58
3,65
1,12
2,59
3,66
4,65
1,64
2,51
1,26
2,79
1,65
2,79
3,12
4,23
5,110
6,75
1,27
2,69
3,37
4,65
1,28
2,78
3,50
4,22
1,40
1,54
2,75
3,8
4,75
5,21
1,56
1,29
2,39
3,74
4,76
1,35
2,77
3,78
4,82
5,66
6,32
7,67
8,57
9,76
10,40
11,48
12,75
13,58
1,29
2,74
1,74
1,75
2,34
1,21
1,62
2,70
1,74
1,38
2,78
3,81
4,74
1,13
1,35
2,2
1,62
2,76
3,76
4,78
5,58
6,47
7,61
8,80
9,74
1,24
2,67
3,69
1,28
1,45
2,78
3,44
1,39
2,76
3,77
4,19
5,29
6,5
7,9
8,1
9,74
10,2
11,7
1,65
2,20
3,73
1,7
2,53
3,30
1,17
2,80
3,11
4,77
5,73
6,76
7,79
1,62
2,41
3,70
4,65
5,64
6,66
1,61
1,78
2,20
3,81
4,79
5,81
1,76
2,77
3,43
4,80
5,2
6,79
7,76
8,59
9,21
10,14
11,8
12,68
13,77
14,22
15,77
16,74
17,77
18,74
19,64
20,76
21,78
22,9
1,2
2,64
3,66
4,68
1,38
2,84
3,66
1,55
2,83
1,9
2,13
3,35
4,43
5,80
6,79
7,17
8,40
9,100
10,5
11,79
1,47
2,72
1,63
2,22
1,16
1,42
2,74
3,75
4,76
5,60
6,79
1,23
2,65
3,64
4,68
1,50
2,80
1,59
2,63
3,78
4,77
5,79
6,71
7,74
8,41
1,58
2,70
3,22
1,22
1,39
2,53
1,41
2,78
3,73
4,78
5,75
1,8
1,23
2,48
3,80
1,33
2,77
3,17
4,76
5,79
6,80
7,33
8,77
1,68
2,66
3,65
1,67
1,25
1,68
2,78
3,64
4,83
1,12
1,29
1,70
2,95
3,3
1,37
2,44
3,30
1,45
2,68
3,44
1,6
2,35
3,61
4,74
5,43
6,29
7,79
8,172
1,56
2,40
3,70
1,41
2,62
3,39
4,37
1,73
2,3
3,78
4,8
5,61
1,73
2,6
3,41
4,74
5,78
6,46
7,79
8,53
9,30
10,77
11,77
12,78
13,82
14,77
1,65
2,67
3,68
4,41
5,68
6,67
7,7
1,62
1,35
2,82
1,68
2,80
3,24
4,77
5,79
6,23
7,77
8,79
9,49
10,77
11,68
12,80
13,82
1,31
2,6
3,67
4,21
5,34
6,63
1,63
2,77
3,30
4,32
1,6
2,29
3,81
4,104
5,68
6,80
7,29
8,80
9,23
1,65
2,8
3,55
1,9
1,6
2,4
3,25
4,75
5,82
1,49
2,4
3,75
4,20
5,108
6,87
7,36
8,76
9,3
10,37
1,51
2,50
1,44
2,22
1,40
2,11
1,6
2,4
3,56
4,79
5,18
6,32
7,78
1,45
1,4
2,78
3,75
4,80
5,64
1,42
2,50
3,46
1,82
2,82
1,69
2,78
3,4
4,60
5,78
6,77
7,76
8,78
9,68
1,66
2,50
3,35
4,13
1,85
1,73
2,76
1,99
2,92
3,81
1,54
2,56
3,76
1,11
1,57
2,73
3,51
4,25
5,2
6,10
7,19
1,31
1,20
2,65
1,9
2,75
3,76
4,96
5,16
1,19
2,81
3,78
1,34
2,75
1,14
2,57
3,27
4,71
5,74
6,76
7,12
8,66
9,78
1,68
2,61
1,76
1,16
2,75
3,83
4,39
5,26
6,65
7,6
8,79
9,80
1,69
2,68
3,35
4,68
5,26
6,69
1,78
2,27
3,40
4,5
1,64
2,22
1,60
2,65
3,79
4,77
5,47
6,50
7,10
1,47
2,65
3,14
4,64
5,67
1,72
1,19
1,69
2,68
3,42
4,22
5,115
1,43
1,78
1,73
1,38
2,81
3,80
4,82
1,22
2,78
3,47
4,3
5,18
6,2
7,75
8,75
9,79
10,74
11,52
12,39
13,78
1,68
2,23
3,67
4,64
1,77
1,16
2,77
1,51
2,55
3,75
4,78
5,136
1,68
1,11
2,12
1,7
2,77
1,48
2,77
3,78
4,32
5,80
6,77
7,75
8,78
9,57
10,6
1,62
2,65
1,28
1,54
2,79
1,9
2,7
3,30
4,47
5,40
6,77
7,27
8,76
9,10
10,76
11,79
1,68
2,65
1,2
2,76
1,13
1,51
2,65
1,28
2,5
3,65
1,48
2,32
1,38
2,36
1,73
2,77
3,77
1,9
1,75
2,79
3,11
4,1
5,78
1,11
1,74
2,14
1,78
2,39
3,73
4,46
1,10
2,65
1,18
1,76
2,77
1,77
2,56
3,83
4,79
5,35
6,78
7,17
8,77
9,78
10,66
11,8
12,78
13,78
14,80
15,65
16,70
17,15
18,1
19,59
20,78
21,74
22,63
23,37
24,79
25,6
26,33
27,75
28,79
29,5
30,80
31,74
32,79
33,74
34,51
35,15
36,26
37,75
1,23
2,70
3,67
4,68
5,66
6,46
7,14
8,62
9,14
10,66
11,65
12,53
13,13
14,64
15,56
16,67
17,66
18,64
19,12
20,70
21,66
22,32
23,63
24,9
25,18
26,67
27,45
28,69
29,67
30,20
31,21
32,67
33,68
34,65
35,69
36,65
37,66
38,65
39,70
40,66
41,66
42,65
1,12
2,77
3,77
4,81
5,21
6,1
7,76
8,58
9,74
10,61
11,77
12,17
13,7
14,12
15,81
16,18
17,76
18,83
19,78
20,76
1,56
1,42
2,75
3,15
4,77
5,57
1,18
2,1
3,66
4,68
5,64
6,36
1,76
2,26
1,140
2,78
3,76
4,75
5,8
6,73
7,78
8,20
9,77
10,3
1,11
2,67
3,67
4,69
5,28
6,67
7,25
8,9
9,64
1,7
2,9
3,55
4,76
5,38
6,75
1,34
2,76
1,23
2,81
3,71
4,72
5,30
6,26
1,44
2,67
1,76
1,14
1,60
2,77
1,38
1,11
1,72
2,80
1,72
2,50
3,75
4,10
5,42
6,75
7,75
8,61
1,66
1,48
2,76
1,33
2,16
3,75
4,14
5,80
1,58
1,78
2,40
3,75
1,70
2,31
3,142
4,79
5,79
6,6
7,77
8,84
1,65
2,71
3,66
4,65
1,72
2,22
3,27
4,20
5,12
1,39
2,45
3,79
1,25
2,78
3,81
4,77
5,78
6,81
7,74
8,42
9,83
10,46
11,77
12,82
13,78
14,80
15,73
16,78
17,78
18,42
19,78
20,81
21,68
22,85
23,55
24,68
25,79
26,19
27,76
28,77
29,78
30,77
31,79
32,75
33,77
34,79
35,82
36,41
37,77
38,12
39,74
40,61
41,78
42,78
43,80
44,45
45,82
46,54
47,76
48,79
49,73
50,81
51,79
52,27
53,81
54,14
55,66
56,49
57,46
58,76
1,68
2,61
3,37
4,66
5,64
6,64
7,65
8,65
9,32
10,72
11,18
12,69
13,69
14,63
15,43
16,46
17,66
18,17
19,45
20,68
1,78
2,75
3,36
4,14
5,7
6,108
7,78
1,19
2,77
3,81
4,75
5,64
6,2
7,80
8,76
1,35
2,4
1,28
2,11
3,69
1,70
2,74
3,75
4,59
5,45
6,28
7,47
8,78
9,23
10,78
11,79
12,77
13,68
14,75
15,35
16,75
17,77
18,27
19,17
20,76
1,64
2,67
3,5
4,65
5,14
6,64
7,10
8,18
9,44
10,4
11,58
1,37
1,73
2,77
3,74
4,79
1,78
1,9
2,78
3,82
4,70
1,2
2,78
3,8
4,76
5,45
6,11
7,74
8,77
9,64
10,63
11,80
12,66
13,79
1,5
2,68
3,66
4,48
5,13
6,64
1,83
2,32
3,45
4,25
1,76
2,75
1,106
2,3
3,78
4,77
5,46
6,31
7,66
8,2
1,6
2,102
3,13
1,32
1,7
2,8
3,47
4,47
5,22
6,79
7,75
8,18
9,79
10,82
1,56
2,69
3,49
4,68
5,15
6,65
7,65
8,65
1,46
1,65
2,84
1,52
1,44
2,4
3,79
1,20
2,78
3,13
4,23
5,76
6,77
7,79
8,75
9,75
10,8
11,77
12,79
13,78
14,78
15,37
16,30
17,81
18,9
19,37
20,74
21,44
22,75
23,55
24,78
25,29
26,77
27,36
28,83
29,25
30,79
31,61
32,71
33,44
1,64
2,66
3,7
4,64
5,66
6,11
7,63
8,67
9,67
10,65
11,19
12,22
13,64
14,14
15,17
16,68
17,63
1,58
2,15
3,80
4,75
1,27
2,75
1,1
2,77
1,20
2,33
3,31
4,27
5,67
6,15
7,65
8,40
9,52
1,61
2,75
3,42
4,80
5,78
6,37
7,79
8,75
9,78
1,19
1,5
1,5
2,66
1,32
2,81
3,44
4,70
5,80
6,8
1,15
2,6
3,16
4,7
5,68
1,58
2,79
3,81
1,49
2,23
3,76
4,78
5,5
6,73
7,44
8,78
9,76
10,75
11,77
12,75
13,83
14,71
15,79
16,76
17,36
18,59
19,75
20,70
21,37
22,76
23,20
24,43
25,79
26,77
27,44
28,31
29,58
30,17
31,81
32,8
33,83
34,80
35,9
36,80
37,81
38,78
1,19
2,68
3,11
4,64
5,66
6,66
7,67
8,65
9,67
1,11
2,78
3,69
4,76
1,41
2,67
1,32
2,45
3,78
4,45
1,64
1,73
1,73
1,74
2,76
3,131
4,75
5,75
6,76
1,67
1,20
2,77
1,26
2,76
1,8
2,72
3,16
4,68
5,78
1,61
2,94
1,44
2,75
1,36
2,45
3,1
4,69
5,72
1,6
2,3
3,8
1,94
2,52
1,16
2,79
1,65
1,70
2,77
3,47
1,21
1,3
2,36
1,74
1,35
1,6
1,21
2,77
3,8
4,33
5,78
6,76
1,17
1,17
1,51
2,42
1,56
2,80
3,75
4,51
5,68
6,76
1,15
2,76
3,10
4,76
1,143
2,75
3,61
1,23
1,1
1,1
1,44
2,79
3,29
1,77
2,77
3,77
4,80
5,132
6,84
7,17
8,48
9,79
1,63
2,44
3,41
4,41
5,18
6,15
1,14
2,71
3,31
4,67
1,61
2,52
1,61
2,78
3,38
4,78
5,76
6,64
7,35
8,79
9,80
10,48
11,79
1,43
2,36
3,52
4,32
5,27
6,65
1,14
2,95
1,76
2,65
3,74
1,90
2,80
3,24
4,74
5,71
6,80
7,79
8,80
1,68
2,25
1,25
2,88
1,49
1,85
1,7
2,50
3,78
1,74
2,95
3,77
4,84
1,62
1,29
2,11
3,74
4,81
1,34
2,78
1,32
2,74
3,34
4,29
5,29
6,4
7,35
1,17
2,47
3,70
1,28
2,77
1,38
2,2
3,8
4,60
5,26
1,65
1,71
1,21
1,6
2,80
3,74
4,74
5,77
6,78
1,60
2,68
3,10
4,82
1,22
2,70
3,77
4,77
5,46
6,37
7,78
8,111
9,79
10,78
1,78
2,48
1,75
1,33
2,2
3,79
4,16
5,79
6,76
7,78
8,12
9,22
10,79
1,22
2,70
3,11
1,77
2,11
1,64
1,57
2,78
3,11
4,24
5,36
6,4
7,78
1,54
2,16
3,63
1,59
2,76
3,77
4,8
1,33
2,23
3,79
4,79
5,81
6,47
7,80
8,27
9,74
10,74
11,76
12,75
13,76
